SurfaceLongitude,SurfaceLatitude,BottomHoleLongitude,BottomHoleLatitude,Operator,CompletionDate,Reservoir,LateralLength_FT,ProppantIntensity_LBSPerFT,FluidIntensity_BBLPerFT,HzDistanceToNearestOffsetAtDrill,HzDistanceToNearestOffsetCurrent,VtDistanceToNearestOffsetCurrent,VtDistanceToNearestOffsetAtDrill,WellDepth,ReservoirThickness,OilInPlace,Porosity,ReservoirPressure,WaterSaturation,StructureDerivative,TotalOrganicCarbon,ClayVolume,CarbonateVolume,Maturity,TotalWellCost_USDMM,CumOil12Month,rowID
-102.4523305,32.44478274,-102.4523305,32.44478274,COP,4/13/2019,SPRABERRY LOWER,9845.0000,,36.0000,218.8540,218.8540,342.3860,342.3860,5887.7890,,2507.0470,0.0710,2271.1415,0.9360,,2.2661,0.1530,0.0940,0.9600,5.1976,163882.2500,2741
-101.5842927,32.70953644,-101.5839745,32.70926882,COP,4/13/2018,SPRABERRY LOWER SHALE,9794.0000,1901.0000,41.0000,419.0470,322.2170,500.0000,226.2700,6190.9870,,24116.2300,0.0660,3025.3894,0.5230,0.0080,2.7255,0.2260,0.1310,0.9610,5.5767,103942.0938,2742
-101.5354894,32.59127759,-101.5358157,32.59221153,COP,4/13/2019,SPRABERRY LOWER,9840.0000,1900.0000,41.0000,352.2450,352.2450,221.9620,221.9620,5665.8270,,23856.5590,0.0590,2208.6976,0.3130,,2.4161,0.2110,0.1000,0.9610,5.5111,238003.8750,2743
-101.6064864,32.60657517,-101.6065932,32.60641876,CPE,11/7/2015,WOLFCAMP A,8297.0000,1579.0000,36.0000,2000.0000,731.9990,20.9290,500.0000,4910.3470,,13515.7330,0.0360,2833.0440,0.3500,0.0180,2.2988,0.1810,0.2630,0.8720,3.7673,168851.8300,2744
-101.606467,32.60659674,-101.606467,32.60659674,LAKE CRYSTAL,2/1/2018,WOLFCAMP A,6739.0000,1614.0000,40.0000,2000.0000,2000.0000,500.0000,500.0000,4908.1000,,16707.9970,0.0490,2608.6329,0.4520,0.0450,2.5480,0.2080,0.1490,0.7160,4.7009,28330.0000,2745
-101.2677894,32.56549631,-101.2677343,32.56539854,KEM,1/15/2018,WOLFCAMP D,6737.0000,1730.0000,51.0000,2000.0000,2000.0000,500.0000,500.0000,6878.0770,,13172.2200,0.0550,4395.0320,0.7360,,3.0938,0.2800,0.1150,0.7140,5.3601,94611.0000,2746
-101.3028478,32.53303471,-101.3028478,32.53303471,LAKE CRYSTAL,2/23/2018,WOLFCAMP C,6923.0000,1899.0000,53.0000,2000.0000,2000.0000,500.0000,500.0000,6287.5970,,16738.0960,0.0620,3692.9623,0.8270,,2.3302,0.2510,0.1590,0.6910,5.5522,50794.7969,2747
-101.3028913,32.53309736,-101.3029295,32.53292188,LAKE CRYSTAL,2/13/2018,WOLFCAMP D,6739.0000,1865.0000,53.0000,1482.1420,1482.1420,500.0000,141.6840,6788.1660,,20700.1750,0.0800,4240.6811,0.6610,,2.6893,0.2780,0.1540,0.6900,5.4969,35686.4336,2748
-101.6825873,32.63910419,-101.682555,32.63894094,SM,10/5/2017,SPRABERRY LOWER SHALE,10418.0000,1869.0000,59.0000,411.3300,411.3300,61.2500,61.2500,4748.8500,,18063.3370,0.0550,2317.3485,0.5180,0.0270,2.3479,0.2230,0.1070,0.9160,5.7058,146994.2500,2749
-101.2633807,32.57892088,-101.2633807,32.57892088,SM,9/27/2017,SPRABERRY LOWER SHALE,10419.0000,1870.0000,59.0000,411.2850,742.6120,67.1260,61.2500,4810.1000,,17091.5740,0.0530,2363.5698,0.5420,0.0270,2.2798,0.2310,0.1090,0.9160,5.7090,160557.2813,2750
-101.26399,32.57891675,-101.2633807,32.57892088,SM,9/23/2017,WOLFCAMP A,10418.0000,2509.0000,76.0000,32.7880,373.4090,114.6920,220.2940,5220.5470,,23122.2650,0.0570,2786.3718,0.2710,0.0240,2.8659,0.1980,0.1670,0.9160,6.8415,222749.3906,2751
-101.6602645,32.58393163,-101.6602645,32.58393163,SM,9/24/2017,WOLFCAMP A,10418.0000,1869.0000,59.0000,1118.6250,787.7090,211.6970,137.5430,5154.9920,,19612.0450,0.0530,2541.2626,0.3310,0.0240,2.6453,0.2040,0.1420,0.9160,5.7591,238973.3750,2752
-101.6601883,32.58408712,-101.6602645,32.58393163,SM,9/26/2017,WOLFCAMP B,10412.0000,1870.0000,60.0000,32.6430,32.6430,220.2940,220.2940,5440.8410,298.4070,7846.4420,0.0490,3429.9540,0.6680,0.0280,2.5203,0.1610,0.2280,0.9160,5.8079,207816.0938,2753
-101.6602645,32.58393163,-101.6602645,32.58393163,SM,2/6/2019,SPRABERRY LOWER SHALE,10500.0000,1845.0000,52.0000,576.3880,574.9710,106.9010,110.1390,4967.2830,,19581.8350,0.0660,2395.6802,0.5820,0.0080,2.4533,0.2350,0.1130,0.9140,5.6044,117825.2266,2754
-101.4295948,32.94567553,-101.4300943,32.94541335,SM,11/28/2018,WOLFCAMP A,10509.0000,1871.0000,52.0000,724.5710,280.2910,311.7150,300.3430,5417.8420,,15143.4200,0.0590,2729.2070,0.4190,0.0060,2.6963,0.2190,0.1300,0.9140,5.7182,190959.9844,2755
-101.2467669,32.5513084,-101.2467669,32.5513084,SM,12/22/2018,WOLFCAMP A,10473.0000,1847.0000,50.0000,484.1390,484.1390,330.8860,330.8860,5401.8320,,16504.1990,0.0610,2661.1734,0.4240,0.0050,2.6568,0.2200,0.1240,0.9130,5.6297,219693.4688,2756
-101.2467863,32.55131664,-101.2467669,32.5513084,SM,12/13/2018,WOLFCAMP A,10452.0000,1850.0000,51.0000,638.5060,653.1880,67.9230,77.4000,5479.2320,,16989.8120,0.0570,2923.4278,0.3280,0.0050,2.5379,0.1970,0.2360,0.9130,5.6435,164258.9219,2757
-101.2982909,32.55245743,-101.2985786,32.5524025,OXY,4/29/2015,WOLFCAMP A,7575.0000,1347.0000,35.0000,2000.0000,1472.3140,123.2470,500.0000,4836.6940,,13885.3740,0.0410,2852.2069,0.5770,0.0110,2.3022,0.1790,0.2890,0.8090,4.4848,176015.0000,2758
-101.2821857,32.53579435,-101.2821879,32.53587662,OXY,10/1/2015,WOLFCAMP A,8777.0000,,,2000.0000,2000.0000,500.0000,500.0000,4765.2770,,12278.5540,0.0360,2734.5124,0.5210,0.0110,2.3325,0.1790,0.2760,0.8120,5.1220,155037.0000,2759
-101.2821879,32.53587662,-101.2821879,32.53587662,OXY,11/4/2015,WOLFCAMP A,9377.0000,1788.0000,55.0000,2000.0000,2000.0000,500.0000,500.0000,4839.9700,,12046.3410,0.0340,2928.0079,0.5340,0.0100,2.3171,0.1820,0.2840,0.8120,6.2316,176285.0000,2760
-101.5783881,32.61221716,-101.5780908,32.61201419,SEQUITUR,10/3/2018,WOLFCAMP B,8054.0000,2466.0000,50.0000,189.6710,189.6710,500.0000,344.7320,4112.6910,565.9560,17091.7040,0.0630,2225.3932,0.6820,0.0060,2.8526,0.2170,0.2100,0.9330,6.3834,67608.4375,2761
-101.6857914,32.66464426,-101.6862312,32.66521553,SEQUITUR,9/28/2018,WOLFCAMP B,8025.0000,2508.0000,50.0000,189.3540,189.3540,344.7320,344.7320,4457.4230,565.9560,14556.6880,0.0590,2400.2949,0.7090,0.0060,2.8257,0.2090,0.2410,0.9330,6.4968,92746.2578,2762
-101.5877937,32.87067721,-101.587738,32.87050388,SEQUITUR,9/22/2017,WOLFCAMP B,7867.0000,2205.0000,44.0000,271.0350,271.0350,387.8880,387.8880,4105.3630,567.1140,16684.2110,0.0630,2255.8286,0.6880,0.0110,2.8072,0.2230,0.2010,0.9320,5.8726,59692.8477,2763
-101.5778919,32.69144665,-101.5786488,32.69145035,SEQUITUR,9/21/2017,WOLFCAMP B,7983.0000,2189.0000,45.0000,175.4120,175.4120,384.7450,384.7450,4493.2510,567.1140,12650.3670,0.0650,2878.1293,0.7690,0.0110,2.7066,0.2150,0.2340,0.9320,5.9996,72361.9922,2764
-101.440987,32.54157429,-101.4401808,32.5421094,SEQUITUR,9/22/2017,WOLFCAMP B,7965.0000,2241.0000,45.0000,175.4940,175.4940,3.1430,384.7450,4108.5060,566.0990,13420.2490,0.0600,2372.6080,0.7400,0.0110,2.7327,0.2160,0.2220,0.9300,5.9910,61167.0156,2765
-101.6150911,32.83325417,-101.6147576,32.83364892,SEQUITUR,8/24/2012,WOLFCAMP A,7420.0000,1504.0000,30.0000,328.0640,328.0640,223.5170,223.5170,3747.2210,,25164.5420,0.0650,2587.8350,0.5130,0.0070,2.9756,0.2360,0.2500,0.9170,4.5597,55704.8867,2766
-101.4940928,32.73414538,-101.4944258,32.73422377,SEQUITUR,8/29/2018,WOLFCAMP B,7917.0000,2513.0000,52.0000,859.6330,859.6330,4.1570,4.1570,4530.9860,564.1710,22200.8280,0.0720,3137.2457,0.6360,0.0110,3.1637,0.2150,0.2190,0.9360,6.4718,107976.4844,2767
-101.5858942,32.83701546,-101.5862808,32.83711832,SEQUITUR,7/3/2013,WOLFCAMP B,7970.0000,1877.0000,43.0000,692.1070,467.8060,330.5600,174.6740,4330.0390,560.8600,17452.0460,0.0620,3153.6834,0.6640,0.0220,2.5666,0.2140,0.2510,0.9180,5.5637,35872.6758,2768
-101.2086926,32.82671425,-101.208562,32.82656828,SEQUITUR,9/1/2018,WOLFCAMP B,8096.0000,2491.0000,51.0000,859.7600,859.7600,4.1570,4.1570,4535.1420,564.1710,16242.5860,0.0660,3247.9535,0.7110,0.0110,2.9368,0.2110,0.2300,0.9350,6.5523,117362.8984,2769
-101.6331884,32.63907351,-101.633364,32.63908618,COP,1/20/2017,SPRABERRY LOWER SHALE,9446.0000,1855.0000,39.0000,15.3670,459.6830,209.3750,327.1250,6235.7340,,24503.7350,0.0610,2882.4581,0.4960,0.0070,2.4600,0.2170,0.1680,0.9690,5.3334,180305.6875,2770
-101.4572889,32.89390506,-101.4572618,32.89386493,COP,6/9/2017,WOLFCAMP A,9335.0000,1877.0000,39.0000,392.5360,204.0310,230.4010,133.6760,6562.8590,,20858.6880,0.0690,3921.6100,0.4680,0.0060,2.6063,0.2180,0.1520,0.9690,5.3611,138969.1719,2771
-101.2235921,32.87817588,-101.223652,32.87811165,COP,6/9/2017,SPRABERRY LOWER SHALE,9536.0000,1836.0000,37.0000,622.2230,510.9520,71.4290,107.6360,6108.8880,,24601.9330,0.0670,2909.2293,0.5350,0.0070,2.5133,0.2260,0.1320,0.9690,5.3069,190590.0938,2772
-101.2944898,32.91947508,-101.2944851,32.91947924,COP,6/9/2017,WOLFCAMP A,9536.0000,1836.0000,38.0000,551.8040,472.1370,112.7070,120.0310,6696.5340,,19652.9770,0.0560,3963.1380,0.3750,0.0060,2.1101,0.1700,0.3440,0.9690,5.4158,157051.8594,2773
-101.2320917,32.73541483,-101.2317959,32.73510121,COP,3/3/2019,SPRABERRY LOWER,9617.0000,,41.0000,467.1610,467.1610,127.6220,127.6220,5643.6080,,11640.7930,0.0610,2155.3136,0.7030,,2.2811,0.1990,0.0980,0.9690,5.4471,135747.1563,2774
-101.3496874,32.81403434,-101.3499077,32.81340341,COP,3/3/2019,SPRABERRY LOWER SHALE,9510.0000,,42.0000,431.6580,431.6580,351.5380,232.1880,6216.5240,,25997.4050,0.0620,2313.4715,0.4590,0.0070,2.5427,0.2180,0.1510,0.9690,5.5548,114328.2344,2775
-101.4059905,32.87021501,-101.4062689,32.87006555,COP,3/3/2019,SPRABERRY MIDDLE,9418.0000,,41.0000,467.2830,467.2830,500.0000,127.6220,5515.9860,,17823.4390,0.0590,1859.4070,0.3400,,2.6593,0.2080,0.1230,0.9680,5.2788,233952.9688,2776
-101.5214334,32.91287043,-101.5214334,32.91287043,COP,11/5/2017,WOLFCAMP B,9999.0000,1824.0000,38.0000,300.6300,426.2140,248.5040,243.3000,6816.5650,129.6910,10085.7910,0.0640,4158.2506,0.5250,0.0060,3.0346,0.1800,0.1780,0.9690,5.6079,195048.0313,2777
-101.3536864,32.52537638,-101.3529982,32.52529918,COP,10/24/2017,WOLFCAMP A,9552.0000,1911.0000,39.0000,849.1950,241.3520,123.2690,123.2690,6573.2660,,22900.8360,0.0690,3976.4382,0.4120,0.0060,2.5818,0.2140,0.1660,0.9680,5.5157,195081.0156,2778
-101.5163659,32.5321489,-101.5163659,32.5321489,PXD,10/23/2015,WOLFCAMP B,5492.0000,1413.0000,40.0000,700.1410,513.7860,257.1540,246.4370,6339.7330,307.5210,7647.5320,0.0450,3730.8832,0.7240,0.0150,2.3043,0.1470,0.4270,0.9260,3.7346,133753.9688,2779
-101.254491,32.70842523,-101.2539843,32.7086232,PXD,4/13/2019,WOLFCAMP B,9872.0000,1935.0000,44.0000,,,,,6279.4116,328.0060,,0.0730,,,0.0140,,0.1580,0.2610,0.9320,6.8046,285196.2813,2780
-101.4515113,32.91751051,-101.4515113,32.91751051,PXD,10/29/2015,WOLFCAMP B,5636.0000,1415.0000,40.0000,651.9710,316.2550,272.6880,3.5200,6344.5510,307.5210,7867.7950,0.0480,3770.2860,0.7320,0.0150,2.4696,0.1550,0.3850,0.9240,3.8029,124471.2266,2781
-101.451895,32.91752624,-101.4515113,32.91751051,PXD,11/11/2015,WOLFCAMP B,5492.0000,1734.0000,55.0000,659.4600,335.5910,279.5760,3.5200,6341.0310,307.5210,7496.3160,0.0490,3810.4979,0.7520,0.0190,2.5643,0.1570,0.3580,0.9230,4.1827,105821.3125,2782
-101.6473864,32.62082357,-101.6475325,32.62071315,PXD,11/4/2015,WOLFCAMP B,5492.0000,1740.0000,54.0000,659.2910,636.4280,188.1910,13.4890,6327.5420,278.3410,7774.2430,0.0480,3817.4708,0.7380,0.0190,2.6581,0.1580,0.3390,0.9220,4.1668,129786.7344,2783
-101.2038867,32.70408382,-101.204186,32.70407142,PXD,10/23/2016,WOLFCAMP A,5222.0000,1390.0000,39.0000,327.7540,327.7540,270.2790,270.2790,6071.8630,,23660.9710,0.0610,3383.0530,0.3980,0.0160,3.0568,0.2230,0.1930,0.9250,3.5248,140439.4844,2784
-101.3166906,32.93808753,-101.3166832,32.93735566,PXD,10/18/2016,WOLFCAMP A,5408.0000,1396.0000,40.0000,329.9500,329.9500,281.3360,281.3360,6061.4550,,23498.2940,0.0620,3388.5385,0.4080,0.0190,3.0157,0.2310,0.1900,0.9240,3.6189,117095.3750,2785
-101.2569865,32.55655439,-101.2569987,32.55656457,PXD,10/20/2016,WOLFCAMP A,5258.0000,1377.0000,39.0000,329.4870,329.4870,283.3450,283.3450,6050.9420,,23834.7840,0.0630,3364.5590,0.4060,0.0190,3.0271,0.2290,0.1790,0.9230,3.5220,117189.7500,2786
-101.2569987,32.55656457,-101.2569987,32.55656457,PXD,8/14/2015,WOLFCAMP B,5769.0000,1387.0000,38.0000,662.9550,495.0970,265.5720,0.8490,6361.3390,289.7350,8608.1120,0.0480,3834.6426,0.6950,0.0160,2.9700,0.1760,0.2710,0.9300,3.8283,126454.0000,2787
-101.2569865,32.55655439,-101.2569987,32.55656457,PXD,8/14/2015,WOLFCAMP B,5805.0000,1371.0000,38.0000,646.6250,318.1140,263.9500,0.8490,6362.1880,289.7350,8733.9820,0.0510,3867.9960,0.6980,0.0140,2.9442,0.1730,0.2820,0.9290,3.8310,104949.9922,2788
-101.2569987,32.55656457,-101.2569987,32.55656457,PXD,8/14/2015,WOLFCAMP B,5806.0000,1657.0000,51.0000,646.1830,333.4320,264.9750,6.1790,6345.2570,266.1420,8885.4050,0.0500,3856.9190,0.7070,0.0140,3.0345,0.1790,0.2610,0.9270,4.2394,145887.0000,2789
-101.3544868,32.67603413,-101.3543913,32.67525608,PXD,8/17/2015,WOLFCAMP B,5769.0000,1665.0000,50.0000,1031.6320,679.8980,13.6370,21.0950,6339.0780,266.1420,9624.2970,0.0510,3787.6610,0.6740,0.0140,2.9683,0.1800,0.2610,0.9260,4.2148,139523.0000,2790
-101.2600917,32.52870638,-101.2597283,32.52853085,PXD,8/12/2016,WOLFCAMP A,5853.0000,1675.0000,52.0000,332.0080,332.0080,263.5250,263.5250,6098.2380,,25702.6710,0.0620,3492.2298,0.3480,0.0180,2.8958,0.2280,0.1660,0.9290,4.2625,158252.0000,2791
-101.5255929,32.89869667,-101.5254671,32.89861878,PXD,8/8/2016,WOLFCAMP A,5707.0000,1692.0000,52.0000,325.9030,325.9030,273.4410,273.4410,6080.2820,,24600.5470,0.0630,3484.9292,0.3860,0.0180,2.8241,0.2310,0.1590,0.9280,4.1870,165267.0000,2792
-101.2774649,32.57100282,-101.2774649,32.57100282,PXD,8/11/2016,WOLFCAMP A,5553.0000,1678.0000,52.0000,333.7280,333.7280,262.6150,262.6150,6079.5520,,22332.5600,0.0600,3484.0237,0.4220,0.0180,2.8279,0.2280,0.1580,0.9270,4.0882,109512.0000,2793
-101.5468314,32.61217309,-101.5468314,32.61217309,PXD,3/15/2016,WOLFCAMP B,7198.0000,1350.0000,40.0000,855.1700,438.1660,9.5590,9.2770,6317.9820,250.7800,9259.9120,0.0510,3838.9589,0.6920,0.0180,2.8856,0.1710,0.2940,0.9220,4.4956,150457.8281,2794
-101.5465897,32.61210642,-101.5468314,32.61217309,PXD,2/29/2016,WOLFCAMP B,7198.0000,1393.0000,41.0000,829.5680,407.7100,263.4250,2.0040,6308.7050,250.7800,9063.2260,0.0510,3849.0878,0.7020,0.0170,2.8928,0.1700,0.2890,0.9200,4.5515,150300.4688,2795
-101.3294936,32.68929428,-101.3293647,32.68920575,PXD,3/5/2016,WOLFCAMP B,7198.0000,1408.0000,40.0000,829.4500,397.8420,2.0040,2.0040,6306.7010,235.6360,7521.1640,0.0480,3851.1638,0.7300,0.0170,2.8894,0.1660,0.2900,0.9180,4.5588,142881.2188,2796
-101.3612909,32.91686598,-101.3613964,32.91690039,PXD,8/22/2016,WOLFCAMP A,7378.0000,1395.0000,39.0000,423.6480,423.6480,268.0630,268.0630,6045.2800,,24271.9040,0.0620,3558.1612,0.3980,0.0160,2.8593,0.2330,0.1580,0.9210,4.5716,149925.3750,2797
-101.3350864,32.54072706,-101.3349581,32.54066052,PXD,8/24/2016,WOLFCAMP A,7353.0000,1407.0000,40.0000,415.7930,415.7930,280.5560,280.5560,6027.1480,,21567.0280,0.0630,3440.6034,0.4550,0.0160,2.8367,0.2320,0.1460,0.9190,4.5787,152909.1406,2798
-101.2561914,32.9215769,-101.256173,32.92143996,PXD,11/10/2017,WOLFCAMP B,8742.0000,2505.0000,44.0000,1117.6010,572.5060,225.4420,106.0740,6427.3240,264.6480,9845.8520,0.0560,4158.6221,0.7100,0.0150,2.9704,0.1770,0.2720,0.9160,6.9195,165653.0000,2799
-101.6298924,32.66958424,-101.6341266,32.66866107,PXD,11/11/2017,WOLFCAMP B,8749.0000,2488.0000,45.0000,1046.4760,329.8510,344.3820,10.9500,6416.3740,264.6480,10611.4050,0.0570,4135.0269,0.6790,0.0150,3.0467,0.1770,0.2500,0.9140,6.9128,165116.0000,2800
-101.6299397,32.66956435,-101.6342828,32.66848774,PXD,11/11/2017,WOLFCAMP A,8576.0000,2486.0000,45.0000,667.3900,342.7060,39.5740,312.4780,6103.8970,,19250.3440,0.0540,3805.2571,0.3950,0.0160,2.6368,0.1890,0.3220,0.9120,6.8033,181609.0156,2801
-101.6746912,32.62471475,-101.6747807,32.62471164,PXD,8/27/2018,WOLFCAMP A,8522.0000,2875.0000,45.0000,522.3100,354.4470,173.8310,339.3340,6082.5150,,21168.6450,0.0540,3710.4189,0.3190,0.0180,2.7322,0.1920,0.3080,0.9160,7.2119,210936.0000,2802
-101.6055859,32.66003572,-101.605355,32.66035653,PXD,8/26/2018,WOLFCAMP A,8822.0000,2913.0000,44.0000,522.2710,508.9390,169.7820,342.1860,6079.6630,,20712.0370,0.0540,3685.4145,0.3380,0.0160,2.7633,0.1940,0.2980,0.9140,7.4797,201119.0000,2803
-101.605355,32.66035653,-101.605355,32.66035653,PXD,8/26/2018,WOLFCAMP A,8822.0000,2894.0000,44.0000,332.8540,332.8540,195.8130,195.8130,6064.3220,,21130.0230,0.0530,3611.4152,0.3000,0.0160,2.7559,0.1920,0.2860,0.9130,7.4451,216004.0156,2804
-101.6218819,32.67221149,-101.621656,32.67140717,PXD,6/21/2018,WOLFCAMP B,7472.0000,2606.0000,45.0000,870.1130,870.1130,9.4600,9.4600,6500.4410,361.8540,7761.2550,0.0550,3510.6696,0.7800,0.0100,2.5459,0.1770,0.3210,0.9370,6.2176,239730.0000,2805
-101.6246893,32.6702251,-101.6248078,32.67028975,PXD,6/20/2018,WOLFCAMP B,7322.0000,2594.0000,46.0000,870.1000,870.1000,9.4600,9.4600,6490.9820,367.9120,8283.1170,0.0540,3730.7954,0.7630,0.0100,2.4906,0.1770,0.3250,0.9360,6.1098,247212.0156,2806
-101.6260199,32.59972433,-101.6260199,32.59972433,OVV,12/6/2014,WOLFCAMP A,6814.0000,1288.0000,35.0000,2000.0000,1431.1420,91.3440,500.0000,5081.9440,,16653.4600,0.0420,2927.4079,0.3350,0.0140,2.3217,0.1830,0.2460,0.9050,3.1528,101078.0000,2807
-101.6260858,32.59971623,-101.6260199,32.59972433,OVV,3/22/2015,WOLFCAMP A,6950.0000,2012.0000,38.0000,2000.0000,2000.0000,500.0000,500.0000,5130.9350,,20471.4730,0.0490,2791.0663,0.3240,0.0240,2.4605,0.1940,0.1980,0.9100,3.8022,105973.0000,2808
-101.6344855,32.60618615,-101.6344929,32.60618493,PXD,9/11/2015,WOLFCAMP B,9703.0000,1395.0000,40.0000,2000.0000,2000.0000,500.0000,500.0000,5432.3430,334.3970,6595.3200,0.0610,3598.8966,0.8290,0.0110,2.5217,0.1660,0.2750,0.7640,5.6045,111020.0000,2809
-101.5386947,32.81335275,-101.5259791,32.81784962,LPI,3/30/2018,WOLFCAMP A,9786.0000,1835.0000,57.0000,624.0830,624.0830,308.1210,308.1210,4942.2250,,21412.8190,0.0570,3161.2209,0.3720,0.0120,3.1118,0.2250,0.1820,0.8810,5.0951,92660.0000,2810
-101.5386926,32.81335594,-101.5389672,32.8132949,SM,10/15/2018,SPRABERRY MIDDLE,10113.0000,1900.0000,54.0000,2000.0000,2000.0000,500.0000,500.0000,4277.1840,,12392.7050,0.0510,1503.1456,0.4470,,2.6222,0.1950,0.1620,0.9160,5.4528,89225.3438,2811
-101.4920931,32.9163972,-101.4960907,32.9299321,SM,8/22/2019,SPRABERRY LOWER SHALE,10415.0000,1868.0000,45.0000,659.3690,662.1470,102.0420,99.2410,4865.6590,,20604.9350,0.0600,2278.7130,0.5260,0.0020,2.3686,0.2310,0.1010,0.9170,5.4792,138495.6406,2812
-101.5404931,32.81768574,-101.54006,32.81778657,SM,8/22/2019,DEAN,10398.0000,1860.0000,45.0000,325.3250,407.2740,224.4780,363.6870,5328.5870,,11182.6630,0.0510,2637.0697,0.5350,,2.5071,0.2120,0.1350,0.9170,5.5354,237763.0000,2813
-101.5239679,32.89658327,-101.5241039,32.89655912,SM,8/21/2019,DEAN,10384.0000,1850.0000,46.0000,492.8080,492.8080,68.4510,68.4510,5326.2260,,13059.7360,0.0530,2577.0170,0.4750,,2.5618,0.2100,0.1400,0.9170,5.5263,211502.2344,2814
-101.5701864,32.69912581,-101.5701842,32.69909071,OXY,8/8/2015,WOLFCAMP A,7360.0000,1343.0000,39.0000,2000.0000,2000.0000,500.0000,500.0000,5273.3470,,21403.3650,0.0510,2897.1431,0.3630,0.0400,2.7230,0.1910,0.1920,0.7230,4.5167,40309.0000,2815
-101.6411916,32.58444565,-101.6411688,32.58445598,HUNT,4/7/2017,WOLFCAMP A,7562.0000,1582.0000,43.0000,332.1230,323.2750,376.7750,97.7950,5922.7870,,9629.0160,0.0460,3223.2722,0.6030,0.0140,2.6507,0.1840,0.2530,0.8800,4.7698,44615.0078,2816
-101.4928604,32.94621308,-101.4860167,32.92517662,HUNT,4/23/2015,WOLFCAMP A,7611.0000,946.0000,21.0000,2000.0000,332.0570,97.7950,500.0000,6020.5820,,17256.0550,0.0650,3680.6799,0.5120,0.0140,2.6555,0.1970,0.2530,0.8800,3.8592,95275.0000,2817
-101.5625877,32.70952492,-101.5625584,32.70954816,HUNT,4/8/2017,WOLFCAMP A,7410.0000,1435.0000,38.0000,325.6830,322.7190,268.8620,143.7080,5922.5060,,9713.3160,0.0460,3262.7640,0.5990,0.0140,2.6455,0.1840,0.2560,0.8790,4.4883,138904.8906,2818
-101.6790927,32.73181517,-101.6791393,32.73193743,HUNT,4/30/2017,WOLFCAMP B,7250.0000,1237.0000,34.0000,654.3370,324.2530,143.5680,45.6320,6066.2140,274.5270,10768.2540,0.0590,3752.7428,0.6680,0.0160,3.0248,0.1900,0.2020,0.8800,4.1917,117802.9297,2819
-101.6777621,32.72505495,-101.6772045,32.72465954,HUNT,4/14/2017,SPRABERRY LOWER SHALE,7450.0000,1210.0000,29.0000,320.5640,320.5640,386.2360,386.2360,5536.2700,,13134.1390,0.0550,2261.4209,0.7140,0.0160,2.4297,0.2120,0.1710,0.8800,4.1012,55458.1797,2820
-101.6777881,32.72503627,-101.6772388,32.72466242,HUNT,9/12/2017,WOLFCAMP A,7410.0000,1597.0000,41.0000,494.8390,324.9000,273.9190,59.6020,5919.8160,,11237.2880,0.0510,3313.4314,0.5750,0.0200,2.6185,0.1790,0.2700,0.8780,4.6947,202177.8750,2821
-101.6753925,32.73258574,-101.6754299,32.73257654,HUNT,9/25/2017,WOLFCAMP B,7410.0000,1592.0000,43.0000,496.1890,326.7120,153.6930,95.4360,6074.8530,274.5270,9007.8660,0.0640,3719.6728,0.7320,0.0160,2.9308,0.1810,0.2200,0.8790,4.7385,96595.7969,2822
-101.4237678,32.57104735,-101.4360125,32.60514405,HUNT,10/21/2017,SPRABERRY LOWER SHALE,7220.0000,1595.0000,38.0000,319.9990,325.3770,392.6720,394.0160,5528.4900,,12513.4860,0.0540,2022.7284,0.7290,0.0160,2.4664,0.2110,0.1700,0.8790,4.4987,60050.3125,2823
-101.3951128,32.54007493,-101.4073422,32.57489643,HUNT,9/17/2017,WOLFCAMP A,7410.0000,1600.0000,42.0000,313.6430,325.2960,137.9730,114.2070,5922.1220,,9467.9570,0.0420,3258.4263,0.5650,0.0200,2.5644,0.1770,0.2790,0.8780,4.7041,142406.4375,2824
-101.3864766,32.54155504,-101.3990645,32.57675421,HUNT,8/8/2015,WOLFCAMP B,7557.0000,961.0000,26.0000,2000.0000,326.6990,115.3600,500.0000,6036.3290,274.5270,13863.7965,0.0670,3827.5380,0.6220,0.0230,2.9775,0.2040,0.1870,0.8790,3.9145,100135.0000,2825
-101.4417271,32.53803035,-101.4551771,32.57904709,HUNT,10/3/2017,SPRABERRY LOWER SHALE,7220.0000,1599.0000,41.0000,326.2420,326.2420,392.8010,392.8010,5527.0160,,14770.1320,0.0540,2050.0819,0.6800,0.0240,2.4837,0.2110,0.1710,0.8780,4.5470,117726.1172,2826
-101.3605893,32.56969796,-101.3605893,32.56969796,HUNT,5/31/2018,WOLFCAMP A,7450.0000,1155.0000,29.0000,758.2520,315.2070,390.0970,1.2890,5923.4110,,9480.8210,0.0390,3193.7898,0.5230,0.0200,2.5244,0.1780,0.2800,0.8760,4.0919,60748.6367,2827
-101.2829786,32.61001465,-101.2829786,32.61001465,HUNT,5/30/2018,WOLFCAMP B,7450.0000,1528.0000,32.0000,336.2930,380.5130,161.0940,161.7390,6083.8610,273.3190,5575.2800,0.0570,3557.1488,0.7970,0.0230,2.9325,0.1730,0.2240,0.8770,4.5377,170416.1250,2828
-101.3472788,32.6076762,-101.3472788,32.6076762,HUNT,5/30/2018,SPRABERRY LOWER SHALE,7450.0000,1161.0000,31.0000,348.7040,379.8540,385.8700,385.2250,5536.8970,,11013.3240,0.0600,2370.3974,0.7620,0.0240,2.4887,0.2130,0.1670,0.8770,4.0719,104760.2422,2829
